participant_id,label,representation,repeat,outer_fold,interviewer_logit,label_only_prediction,prediction_scope,class_mean_training_n,class_mean_training_scope,class_mean_excludes_recipient,outer_train_overall_mean_null_prediction
483,1,mpnet,2,3,0.0001437181955846826,0.013345708961832384,outer_train_inner_validation,24,inner_training_only,True,-0.00018284983345000667
483,1,mpnet,2,4,-0.019611313253793276,0.042041450239069016,outer_train_inner_validation,23,inner_training_only,True,-0.02340276735379022
483,1,mpnet,2,5,-0.01666045656916581,0.008301474696046975,outer_train_inner_validation,22,inner_training_only,True,-0.001988740583534613
484,0,mpnet,2,1,-0.0013383041144187442,0.0002532044824743867,outer_train_inner_validation,52,inner_training_only,True,0.0015793322741816792
484,0,mpnet,2,2,0.0005876351483435746,-0.010231290918781269,outer_train_inner_validation,52,inner_training_only,True,-0.02408247003235717
484,0,mpnet,2,3,0.0005061009042656356,-0.005252046568730315,outer_train_inner_validation,53,inner_training_only,True,-0.00018284983345000667
484,0,mpnet,2,4,0.00033264555400383056,-0.04229362142558458,outer_train_inner_validation,52,inner_training_only,True,-0.02340276735379022
485,0,mpnet,2,1,-0.00140050065723703,0.0008727343838167593,outer_train_inner_validation,53,inner_training_only,True,0.0015793322741816792
485,0,mpnet,2,2,0.000673079535727709,-0.010231290918781269,outer_train_inner_validation,52,inner_training_only,True,-0.02408247003235717
485,0,mpnet,2,3,-0.00131010032763489,-0.00456239550719225,outer_train_inner_validation,53,inner_training_only,True,-0.00018284983345000667
485,0,mpnet,2,4,0.0005319953832691394,-0.029068292220459174,outer_train_inner_validation,53,inner_training_only,True,-0.02340276735379022
486,0,mpnet,2,1,-0.001155828661250568,0.0002532044824743867,outer_train_inner_validation,52,inner_training_only,True,0.0015793322741816792
486,0,mpnet,2,2,-0.012474666831895237,-0.034356052041542996,outer_train_inner_validation,53,inner_training_only,True,-0.02408247003235717
486,0,mpnet,2,3,-0.02134244824629285,-0.00456239550719225,outer_train_inner_validation,53,inner_training_only,True,-0.00018284983345000667
486,0,mpnet,2,5,-0.02548129997518732,-0.0024752532694573173,outer_train_inner_validation,54,inner_training_only,True,-0.001988740583534613
487,0,mpnet,2,1,-0.0015861416886288663,0.0008727343838167593,outer_train_inner_validation,53,inner_training_only,True,0.0015793322741816792
487,0,mpnet,2,2,0.0002880974178373653,-0.034356052041542996,outer_train_inner_validation,53,inner_training_only,True,-0.02408247003235717
487,0,mpnet,2,3,-0.0025913791900194208,-0.00456239550719225,outer_train_inner_validation,53,inner_training_only,True,-0.00018284983345000667
487,0,mpnet,2,5,-0.016816151541199583,-0.007461294063487369,outer_train_inner_validation,53,inner_training_only,True,-0.001988740583534613
488,0,mpnet,2,1,-0.0011888560685507394,0.0002532044824743867,outer_train_inner_validation,52,inner_training_only,True,0.0015793322741816792
488,0,mpnet,2,2,-0.009954716571094837,-0.010231290918781269,outer_train_inner_validation,52,inner_training_only,True,-0.02408247003235717
488,0,mpnet,2,4,-0.025135376244223767,-0.029068292220459174,outer_train_inner_validation,53,inner_training_only,True,-0.02340276735379022
488,0,mpnet,2,5,-0.028520934667548018,-0.007461294063487369,outer_train_inner_validation,53,inner_training_only,True,-0.001988740583534613
489,0,mpnet,2,1,-0.0017639338922443132,0.0008727343838167593,outer_train_inner_validation,53,inner_training_only,True,0.0015793322741816792
489,0,mpnet,2,2,-0.2521959935202658,-0.010231290918781269,outer_train_inner_validation,52,inner_training_only,True,-0.02408247003235717
489,0,mpnet,2,4,-0.051249685651994524,-0.04364072638520144,outer_train_inner_validation,53,inner_training_only,True,-0.02340276735379022
489,0,mpnet,2,5,-0.004044153590193596,-0.007461294063487369,outer_train_inner_validation,53,inner_training_only,True,-0.001988740583534613
490,0,mpnet,2,1,-0.0025613025320501705,0.0007861623870667403,outer_train_inner_validation,53,inner_training_only,True,0.0015793322741816792
490,0,mpnet,2,2,-0.0003913831965305438,-0.05494194215028057,outer_train_inner_validation,53,inner_training_only,True,-0.02408247003235717
490,0,mpnet,2,3,-0.03856897559213153,-0.005105287218952427,outer_train_inner_validation,52,inner_training_only,True,-0.00018284983345000667
490,0,mpnet,2,4,-0.04558442611196673,-0.04229362142558458,outer_train_inner_validation,52,inner_training_only,True,-0.02340276735379022
491,0,mpnet,2,2,-0.028965565191607666,-0.034356052041542996,outer_train_inner_validation,53,inner_training_only,True,-0.02408247003235717
491,0,mpnet,2,3,-0.04063362236249722,-0.005105287218952427,outer_train_inner_validation,52,inner_training_only,True,-0.00018284983345000667
491,0,mpnet,2,4,-0.0008808817645739453,-0.029068292220459174,outer_train_inner_validation,53,inner_training_only,True,-0.02340276735379022
491,0,mpnet,2,5,-0.04929605572615749,-0.009091490271831846,outer_train_inner_validation,53,inner_training_only,True,-0.001988740583534613
492,0,mpnet,2,1,0.00023163651178084108,0.0007861623870667403,outer_train_inner_validation,53,inner_training_only,True,0.0015793322741816792
492,0,mpnet,2,2,-0.06109482236221797,-0.05494194215028057,outer_train_inner_validation,53,inner_training_only,True,-0.02408247003235717
492,0,mpnet,2,4,0.0017025488955923315,-0.04364072638520144,outer_train_inner_validation,53,inner_training_only,True,-0.02340276735379022
492,0,mpnet,2,5,-0.0032829672328093164,-0.007461294063487369,outer_train_inner_validation,53,inner_training_only,True,-0.001988740583534613
302,0,mpnet,3,3,-0.0024194920512039613,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
303,0,mpnet,3,3,0.008980740363222502,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
304,0,mpnet,3,2,0.0020963759920114315,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
305,0,mpnet,3,1,0.008124198629214634,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
307,0,mpnet,3,2,0.004709755835512158,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
310,0,mpnet,3,1,0.00477377861238408,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
312,0,mpnet,3,2,0.006762815319224727,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
313,0,mpnet,3,3,0.006954243838033565,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
315,0,mpnet,3,5,-0.2171850547139289,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
316,0,mpnet,3,2,0.0072419461121348335,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
317,0,mpnet,3,5,-0.4209255101988896,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
318,0,mpnet,3,4,-0.6597350520042008,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
319,1,mpnet,3,2,0.011502955719982392,0.003923656791483385,outer_test,34,outer_training_only,True,0.002349394491129922
320,1,mpnet,3,2,0.01084810271039298,0.003923656791483385,outer_test,34,outer_training_only,True,0.002349394491129922
321,1,mpnet,3,4,0.67061108154348,0.11258437670029776,outer_test,35,outer_training_only,True,-0.11194266022501229
322,0,mpnet,3,1,0.007087415777239252,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
324,0,mpnet,3,4,0.6686925945294027,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
325,1,mpnet,3,4,-0.47446094869378963,0.11258437670029776,outer_test,35,outer_training_only,True,-0.11194266022501229
326,0,mpnet,3,3,-0.0005182714793952373,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
327,0,mpnet,3,4,1.3481878855024028,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
328,0,mpnet,3,2,0.00715982112710549,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
330,1,mpnet,3,4,0.9631329634849122,0.11258437670029776,outer_test,35,outer_training_only,True,-0.11194266022501229
331,0,mpnet,3,4,1.266351809535076,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
333,0,mpnet,3,3,0.004571496993756875,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
335,1,mpnet,3,2,0.007156295519827296,0.003923656791483385,outer_test,34,outer_training_only,True,0.002349394491129922
336,0,mpnet,3,2,0.00652508425144067,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
338,1,mpnet,3,5,0.9281074267896243,-0.018404756924427335,outer_test,34,outer_training_only,True,-0.05082558083228167
339,1,mpnet,3,1,0.010018834212861814,0.1858798243423853,outer_test,34,outer_training_only,True,0.014040497229425266
340,0,mpnet,3,1,0.006180596788962042,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
341,0,mpnet,3,1,0.008225435948029011,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
343,0,mpnet,3,5,1.3031559798350028,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
344,1,mpnet,3,1,0.008743902162235254,0.1858798243423853,outer_test,34,outer_training_only,True,0.014040497229425266
345,1,mpnet,3,5,0.7249393169466196,-0.018404756924427335,outer_test,34,outer_training_only,True,-0.05082558083228167
346,1,mpnet,3,3,0.004935697922199581,0.112628646906357,outer_test,35,outer_training_only,True,-0.0136617825916032
347,1,mpnet,3,3,0.0026640167283033677,0.112628646906357,outer_test,35,outer_training_only,True,-0.0136617825916032
348,1,mpnet,3,3,0.0030578621896438446,0.112628646906357,outer_test,35,outer_training_only,True,-0.0136617825916032
350,1,mpnet,3,1,0.009634287695912368,0.1858798243423853,outer_test,34,outer_training_only,True,0.014040497229425266
351,1,mpnet,3,1,0.012032937484505792,0.1858798243423853,outer_test,34,outer_training_only,True,0.014040497229425266
352,1,mpnet,3,3,0.0005105968338101161,0.112628646906357,outer_test,35,outer_training_only,True,-0.0136617825916032
353,1,mpnet,3,1,0.009505553286181785,0.1858798243423853,outer_test,34,outer_training_only,True,0.014040497229425266
355,1,mpnet,3,5,0.23989525997022954,-0.018404756924427335,outer_test,34,outer_training_only,True,-0.05082558083228167
356,1,mpnet,3,5,0.9948503323108033,-0.018404756924427335,outer_test,34,outer_training_only,True,-0.05082558083228167
357,0,mpnet,3,1,0.005603414832895836,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
358,0,mpnet,3,3,0.0025923954035580467,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
360,0,mpnet,3,3,0.0045401913589380736,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
362,1,mpnet,3,2,0.004323751778158779,0.003923656791483385,outer_test,34,outer_training_only,True,0.002349394491129922
363,0,mpnet,3,2,0.00434215298224994,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
364,0,mpnet,3,2,0.007917427923727799,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
366,0,mpnet,3,3,-0.00039508364951200463,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
367,1,mpnet,3,2,0.014590199792739006,0.003923656791483385,outer_test,34,outer_training_only,True,0.002349394491129922
368,0,mpnet,3,3,0.0023513046047911224,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
369,0,mpnet,3,2,0.004117972343610105,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
370,0,mpnet,3,5,-0.25022319400049464,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
371,0,mpnet,3,1,0.002818126272275523,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
372,1,mpnet,3,4,-0.10595488489243854,0.11258437670029776,outer_test,35,outer_training_only,True,-0.11194266022501229
374,0,mpnet,3,2,0.0021820549684285198,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
375,0,mpnet,3,5,-0.9582378994998213,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
376,1,mpnet,3,4,-0.8881442166522,0.11258437670029776,outer_test,35,outer_training_only,True,-0.11194266022501229
377,1,mpnet,3,2,0.008571741473748,0.003923656791483385,outer_test,34,outer_training_only,True,0.002349394491129922
379,0,mpnet,3,1,0.0005996599168793337,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
380,1,mpnet,3,4,-0.11302579820516079,0.11258437670029776,outer_test,35,outer_training_only,True,-0.11194266022501229
381,1,mpnet,3,2,-0.0008114332743855351,0.003923656791483385,outer_test,34,outer_training_only,True,0.002349394491129922
382,0,mpnet,3,1,0.0012478696531880152,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
383,0,mpnet,3,5,-0.31678207816069837,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
385,0,mpnet,3,1,0.0017229575002691234,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
386,1,mpnet,3,4,-1.6623078638615512,0.11258437670029776,outer_test,35,outer_training_only,True,-0.11194266022501229
388,1,mpnet,3,2,0.003952956243206062,0.003923656791483385,outer_test,34,outer_training_only,True,0.002349394491129922
389,1,mpnet,3,5,0.07579745819380079,-0.018404756924427335,outer_test,34,outer_training_only,True,-0.05082558083228167
390,0,mpnet,3,5,-0.3898672687048478,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
391,0,mpnet,3,4,-1.5806188153199807,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
392,0,mpnet,3,1,-9.980556337660959e-05,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
393,0,mpnet,3,3,0.0034097208216775417,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
395,0,mpnet,3,1,0.0006058306647697229,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
397,0,mpnet,3,3,-0.00023780393475415876,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
400,0,mpnet,3,3,-0.00304229481902534,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
401,0,mpnet,3,3,-0.006010003643611594,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
402,1,mpnet,3,4,-0.9708332255379248,0.11258437670029776,outer_test,35,outer_training_only,True,-0.11194266022501229
403,0,mpnet,3,3,-0.004079049731062117,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
404,0,mpnet,3,5,0.2842026970186544,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
406,0,mpnet,3,4,-1.2489445551203606,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
409,1,mpnet,3,1,0.002138442198288378,0.1858798243423853,outer_test,34,outer_training_only,True,0.014040497229425266
412,1,mpnet,3,5,-1.455393424298288,-0.018404756924427335,outer_test,34,outer_training_only,True,-0.05082558083228167
413,1,mpnet,3,3,0.002177959752655966,0.112628646906357,outer_test,35,outer_training_only,True,-0.0136617825916032
414,1,mpnet,3,5,0.2281356071050653,-0.018404756924427335,outer_test,34,outer_training_only,True,-0.05082558083228167
415,0,mpnet,3,2,-0.0020180867874143877,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
416,0,mpnet,3,2,-0.0014550305866654267,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
417,0,mpnet,3,2,0.0014612064197571393,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
418,1,mpnet,3,1,0.002667569677699248,0.1858798243423853,outer_test,34,outer_training_only,True,0.014040497229425266
419,0,mpnet,3,4,-1.8879094685104751,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
420,0,mpnet,3,2,0.00021431488956061848,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
422,1,mpnet,3,5,-0.938942697445424,-0.018404756924427335,outer_test,34,outer_training_only,True,-0.05082558083228167
423,0,mpnet,3,4,0.35457837563148953,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
425,0,mpnet,3,1,0.002145895104677246,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
426,1,mpnet,3,3,-0.00014998360028761493,0.112628646906357,outer_test,35,outer_training_only,True,-0.0136617825916032
427,0,mpnet,3,4,-0.8763139120175597,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
428,0,mpnet,3,1,0.0010493728365451734,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
429,0,mpnet,3,5,-0.9502090840996412,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
430,0,mpnet,3,4,-0.8988272838469279,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
433,1,mpnet,3,2,0.000803786535824805,0.003923656791483385,outer_test,34,outer_training_only,True,0.002349394491129922
434,0,mpnet,3,1,-0.0016793835328273723,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
436,0,mpnet,3,1,-0.0004291844241232618,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
437,0,mpnet,3,4,-0.6127747047997556,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
439,0,mpnet,3,4,-1.068028462198384,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
440,1,mpnet,3,1,0.0054094208802068465,0.1858798243423853,outer_test,34,outer_training_only,True,0.014040497229425266
441,1,mpnet,3,1,0.004208602675121659,0.1858798243423853,outer_test,34,outer_training_only,True,0.014040497229425266
443,0,mpnet,3,1,0.00010488615430189656,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
444,0,mpnet,3,4,-1.291431064436659,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
445,0,mpnet,3,2,-0.0017619342949072962,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
446,0,mpnet,3,5,-0.35635070599591645,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
447,0,mpnet,3,1,0.0018167157756249074,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
448,1,mpnet,3,5,1.049693603216078,-0.018404756924427335,outer_test,34,outer_training_only,True,-0.05082558083228167
449,0,mpnet,3,4,-0.42463811999164136,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
451,0,mpnet,3,5,-1.1727777175531808,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
454,0,mpnet,3,3,-0.005738227822749515,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
455,0,mpnet,3,2,-0.002393882502340462,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
456,0,mpnet,3,5,-0.9516809279732186,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
457,0,mpnet,3,4,-1.0487505278997955,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
458,0,mpnet,3,3,-0.0002889911211704223,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
459,1,mpnet,3,3,4.445769276760763e-05,0.112628646906357,outer_test,35,outer_training_only,True,-0.0136617825916032
463,0,mpnet,3,2,-0.000800368176714016,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
464,0,mpnet,3,1,-0.002436875735808886,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
468,0,mpnet,3,2,-0.0006421387497055726,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
471,0,mpnet,3,4,-0.30431782937228813,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
472,0,mpnet,3,4,0.1437436592501622,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
473,0,mpnet,3,5,-1.1098735913912932,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
474,0,mpnet,3,5,-0.8538201330036246,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
475,0,mpnet,3,4,-1.3341538162204976,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
476,0,mpnet,3,3,-0.0033444487552368113,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
477,0,mpnet,3,2,0.006456783557661073,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
478,0,mpnet,3,1,0.0001622005535838653,-0.05991566886982335,outer_test,79,outer_training_only,True,0.014040497229425266
479,0,mpnet,3,5,-0.8901491729924387,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
482,0,mpnet,3,3,-0.005623632103232367,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
483,1,mpnet,3,3,-0.00237713318708241,0.112628646906357,outer_test,35,outer_training_only,True,-0.0136617825916032
484,0,mpnet,3,3,-0.003457155105951924,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
485,0,mpnet,3,5,-0.8600537224144291,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
486,0,mpnet,3,4,-0.45002493812948474,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
487,0,mpnet,3,2,0.00038028313499078345,0.0016718638808512164,outer_test,79,outer_training_only,True,0.002349394491129922
488,0,mpnet,3,3,-0.0027222982467572324,-0.06961323869829442,outer_test,79,outer_training_only,True,-0.0136617825916032
489,0,mpnet,3,5,-1.1604301178621512,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
490,0,mpnet,3,4,-1.3052527213671041,-0.211416663926099,outer_test,79,outer_training_only,True,-0.11194266022501229
491,0,mpnet,3,5,-1.617050211842646,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
492,0,mpnet,3,5,-0.1966250896978735,-0.06460443099311976,outer_test,80,outer_training_only,True,-0.05082558083228167
302,0,mpnet,3,1,0.0024881178712683194,-0.05615688846939481,outer_train_inner_validation,53,inner_training_only,True,0.014040497229425266
302,0,mpnet,3,2,0.0020971588390674228,0.0016046740752496665,outer_train_inner_validation,53,inner_training_only,True,0.002349394491129922
302,0,mpnet,3,4,0.0012284437791971335,-0.24841454646242644,outer_train_inner_validation,52,inner_training_only,True,-0.11194266022501229
302,0,mpnet,3,5,-0.0012322996207303682,-0.0728976479979729,outer_train_inner_validation,53,inner_training_only,True,-0.05082558083228167
303,0,mpnet,3,1,0.449867323926191,-0.10809856085437936,outer_train_inner_validation,52,inner_training_only,True,0.014040497229425266
303,0,mpnet,3,2,0.00893338066989453,0.0014511855013151257,outer_train_inner_validation,52,inner_training_only,True,0.002349394491129922
303,0,mpnet,3,4,1.0740103481762169,-0.24458662870828146,outer_train_inner_validation,53,inner_training_only,True,-0.11194266022501229
303,0,mpnet,3,5,0.21088298430870653,-0.06098951181702099,outer_train_inner_validation,54,inner_training_only,True,-0.05082558083228167
304,0,mpnet,3,1,-0.16436048431706798,-0.05615688846939481,outer_train_inner_validation,53,inner_training_only,True,0.014040497229425266
304,0,mpnet,3,3,-1.3454711761703548,-0.09279760416064599,outer_train_inner_validation,53,inner_training_only,True,-0.0136617825916032
304,0,mpnet,3,4,-0.22919097461584062,-0.1419468898629916,outer_train_inner_validation,53,inner_training_only,True,-0.11194266022501229
304,0,mpnet,3,5,-0.002035246165996009,-0.05999433918655592,outer_train_inner_validation,53,inner_training_only,True,-0.05082558083228167
305,0,mpnet,3,2,0.00554046998059168,0.0016046740752496665,outer_train_inner_validation,53,inner_training_only,True,0.002349394491129922
305,0,mpnet,3,3,0.006874238331575421,-0.044116592758486756,outer_train_inner_validation,52,inner_training_only,True,-0.0136617825916032
305,0,mpnet,3,4,0.6820975521584913,-0.1419468898629916,outer_train_inner_validation,53,inner_training_only,True,-0.11194266022501229
305,0,mpnet,3,5,0.002693971927345673,-0.05999433918655592,outer_train_inner_validation,53,inner_training_only,True,-0.05082558083228167
307,0,mpnet,3,1,-0.014010984815834737,-0.10809856085437936,outer_train_inner_validation,52,inner_training_only,True,0.014040497229425266
307,0,mpnet,3,3,0.00278338488116926,-0.044116592758486756,outer_train_inner_validation,52,inner_training_only,True,-0.0136617825916032
307,0,mpnet,3,4,-0.07405815863645515,-0.24458662870828146,outer_train_inner_validation,53,inner_training_only,True,-0.11194266022501229
307,0,mpnet,3,5,0.002136501352223136,-0.06098951181702099,outer_train_inner_validation,54,inner_training_only,True,-0.05082558083228167
310,0,mpnet,3,2,0.005018910465977046,0.0016046740752496665,outer_train_inner_validation,53,inner_training_only,True,0.002349394491129922
310,0,mpnet,3,3,0.002099631724091562,-0.044116592758486756,outer_train_inner_validation,52,inner_training_only,True,-0.0136617825916032
310,0,mpnet,3,4,0.006186587701039666,-0.24458662870828146,outer_train_inner_validation,53,inner_training_only,True,-0.11194266022501229
310,0,mpnet,3,5,0.00010519423066030853,-0.0728976479979729,outer_train_inner_validation,53,inner_training_only,True,-0.05082558083228167
312,0,mpnet,3,1,0.004475860830060423,-0.016400668455215834,outer_train_inner_validation,53,inner_training_only,True,0.014040497229425266
312,0,mpnet,3,3,0.002854642260740731,-0.07144445038443335,outer_train_inner_validation,53,inner_training_only,True,-0.0136617825916032
312,0,mpnet,3,4,0.005637772821982976,-0.24841454646242644,outer_train_inner_validation,52,inner_training_only,True,-0.11194266022501229
312,0,mpnet,3,5,0.0013131410394376518,-0.0728976479979729,outer_train_inner_validation,53,inner_training_only,True,-0.05082558083228167
313,0,mpnet,3,1,0.26227785971008544,-0.05615688846939481,outer_train_inner_validation,53,inner_training_only,True,0.014040497229425266
313,0,mpnet,3,2,0.0033283746698936733,0.0014511855013151257,outer_train_inner_validation,52,inner_training_only,True,0.002349394491129922
313,0,mpnet,3,4,0.006506316794862788,-0.24458662870828146,outer_train_inner_validation,53,inner_training_only,True,-0.11194266022501229
313,0,mpnet,3,5,0.002345302295271624,-0.05999433918655592,outer_train_inner_validation,53,inner_training_only,True,-0.05082558083228167
315,0,mpnet,3,1,0.030533414946259496,-0.05615688846939481,outer_train_inner_validation,53,inner_training_only,True,0.014040497229425266
315,0,mpnet,3,2,0.0012003373620935516,0.0016046740752496665,outer_train_inner_validation,53,inner_training_only,True,0.002349394491129922
315,0,mpnet,3,3,-0.2847330695776305,-0.07144445038443335,outer_train_inner_validation,53,inner_training_only,True,-0.0136617825916032
315,0,mpnet,3,4,0.004161839238321641,-0.24458662870828146,outer_train_inner_validation,53,inner_training_only,True,-0.11194266022501229
316,0,mpnet,3,1,0.924552946385014,-0.10809856085437936,outer_train_inner_validation,52,inner_training_only,True,0.014040497229425266
316,0,mpnet,3,3,0.5008884594300096,-0.09279760416064599,outer_train_inner_validation,53,inner_training_only,True,-0.0136617825916032
316,0,mpnet,3,4,0.2674361199815152,-0.1419468898629916,outer_train_inner_validation,53,inner_training_only,True,-0.11194266022501229
316,0,mpnet,3,5,0.0028403431168963975,-0.05999433918655592,outer_train_inner_validation,53,inner_training_only,True,-0.05082558083228167
317,0,mpnet,3,1,0.21932805911380204,-0.05615688846939481,outer_train_inner_validation,53,inner_training_only,True,0.014040497229425266
317,0,mpnet,3,2,0.000270400099201329,0.0016046740752496665,outer_train_inner_validation,53,inner_training_only,True,0.002349394491129922
317,0,mpnet,3,3,-9.9125417252162e-05,-0.09279760416064599,outer_train_inner_validation,53,inner_training_only,True,-0.0136617825916032
317,0,mpnet,3,4,0.00357143728364885,-0.1419468898629916,outer_train_inner_validation,53,inner_training_only,True,-0.11194266022501229
318,0,mpnet,3,1,-0.16239461617498485,-0.10809856085437936,outer_train_inner_validation,52,inner_training_only,True,0.014040497229425266
318,0,mpnet,3,2,0.002379093461449652,0.0019555683229787423,outer_train_inner_validation,53,inner_training_only,True,0.002349394491129922
318,0,mpnet,3,3,-0.9745012657594443,-0.09279760416064599,outer_train_inner_validation,53,inner_training_only,True,-0.0136617825916032
318,0,mpnet,3,5,-0.0005983480464321623,-0.06098951181702099,outer_train_inner_validation,54,inner_training_only,True,-0.05082558083228167
319,1,mpnet,3,1,0.00846196062211018,0.2483488513240444,outer_train_inner_validation,22,inner_training_only,True,0.014040497229425266
