representation,repeat,outer_fold,draw,partition,recipient_index,donor_index,recipient_id,donor_id,self_match
tfidf,1,1,49,train,111,92,449,425,False
tfidf,1,1,49,train,114,1,455,303,False
tfidf,1,1,49,train,115,57,456,376,False
tfidf,1,1,49,train,116,71,457,393,False
tfidf,1,1,49,train,117,7,458,313,False
tfidf,1,1,49,train,118,141,459,492,False
tfidf,1,1,49,train,119,39,463,353,False
tfidf,1,1,49,train,120,31,464,344,False
tfidf,1,1,49,train,121,104,468,441,False
tfidf,1,1,49,train,122,10,471,317,False
tfidf,1,1,49,train,123,129,472,478,False
tfidf,1,1,49,train,125,114,474,455,False
tfidf,1,1,49,train,126,115,475,456,False
tfidf,1,1,49,train,128,52,477,370,False
tfidf,1,1,49,train,129,0,478,302,False
tfidf,1,1,49,train,130,140,479,491,False
tfidf,1,1,49,train,131,61,482,381,False
tfidf,1,1,49,train,132,40,483,355,False
tfidf,1,1,49,train,134,116,485,457,False
tfidf,1,1,49,train,135,66,486,388,False
tfidf,1,1,49,train,137,121,488,468,False
tfidf,1,1,49,train,138,21,489,330,False
tfidf,1,1,49,train,140,64,491,385,False
tfidf,1,1,49,train,141,62,492,382,False
tfidf,1,2,49,test,1,75,303,401,False
tfidf,1,2,49,test,2,39,304,353,False
tfidf,1,2,49,test,5,116,310,457,False
tfidf,1,2,49,test,6,130,312,479,False
tfidf,1,2,49,test,9,68,316,390,False
tfidf,1,2,49,test,16,57,324,376,False
tfidf,1,2,49,test,20,40,328,355,False
tfidf,1,2,49,test,27,9,339,316,False
tfidf,1,2,49,test,39,65,353,386,False
tfidf,1,2,49,test,40,48,355,366,False
tfidf,1,2,49,test,48,6,366,312,False
tfidf,1,2,49,test,56,135,375,486,False
tfidf,1,2,49,test,57,90,376,422,False
tfidf,1,2,49,test,59,81,379,412,False
tfidf,1,2,49,test,61,94,381,427,False
tfidf,1,2,49,test,62,2,382,304,False
tfidf,1,2,49,test,65,105,386,443,False
tfidf,1,2,49,test,68,5,390,310,False
tfidf,1,2,49,test,70,131,392,482,False
tfidf,1,2,49,test,75,62,401,382,False
tfidf,1,2,49,test,81,1,412,303,False
tfidf,1,2,49,test,90,56,422,375,False
tfidf,1,2,49,test,94,70,427,392,False
tfidf,1,2,49,test,103,59,440,379,False
tfidf,1,2,49,test,105,61,443,381,False
tfidf,1,2,49,test,116,20,457,328,False
tfidf,1,2,49,test,130,27,479,339,False
tfidf,1,2,49,test,131,103,482,440,False
tfidf,1,2,49,test,135,16,486,324,False
tfidf,1,2,49,train,0,92,302,425,False
tfidf,1,2,49,train,3,51,305,369,False
tfidf,1,2,49,train,4,113,307,454,False
tfidf,1,2,49,train,7,134,313,485,False
tfidf,1,2,49,train,8,19,315,327,False
tfidf,1,2,49,train,10,93,317,426,False
tfidf,1,2,49,train,11,17,318,325,False
tfidf,1,2,49,train,12,111,319,449,False
tfidf,1,2,49,train,13,31,320,344,False
tfidf,1,2,49,train,14,99,321,434,False
tfidf,1,2,49,train,15,36,322,350,False
tfidf,1,2,49,train,17,133,325,484,False
tfidf,1,2,49,train,18,83,326,414,False
tfidf,1,2,49,train,19,97,327,430,False
tfidf,1,2,49,train,21,41,330,356,False
tfidf,1,2,49,train,22,77,331,403,False
tfidf,1,2,49,train,23,35,333,348,False
tfidf,1,2,49,train,24,21,335,330,False
tfidf,1,2,49,train,25,8,336,315,False
tfidf,1,2,49,train,26,33,338,346,False
tfidf,1,2,49,train,28,106,340,444,False
tfidf,1,2,49,train,29,91,341,423,False
tfidf,1,2,49,train,30,78,343,404,False
tfidf,1,2,49,train,31,23,344,333,False
tfidf,1,2,49,train,32,47,345,364,False
tfidf,1,2,49,train,33,122,346,471,False
tfidf,1,2,49,train,34,101,347,437,False
tfidf,1,2,49,train,35,132,348,483,False
tfidf,1,2,49,train,36,50,350,368,False
tfidf,1,2,49,train,37,18,351,326,False
tfidf,1,2,49,train,38,58,352,377,False
tfidf,1,2,49,train,41,112,356,451,False
tfidf,1,2,49,train,42,30,357,343,False
tfidf,1,2,49,train,43,22,358,331,False
tfidf,1,2,49,train,44,66,360,388,False
tfidf,1,2,49,train,45,102,362,439,False
tfidf,1,2,49,train,46,82,363,413,False
tfidf,1,2,49,train,47,7,364,313,False
tfidf,1,2,49,train,49,24,367,335,False
tfidf,1,2,49,train,50,88,368,419,False
tfidf,1,2,49,train,51,55,369,374,False
tfidf,1,2,49,train,52,42,370,357,False
tfidf,1,2,49,train,53,80,371,409,False
tfidf,1,2,49,train,54,85,372,416,False
tfidf,1,2,49,train,55,137,374,488,False
tfidf,1,2,49,train,58,26,377,338,False
tfidf,1,2,49,train,60,10,380,317,False
tfidf,1,2,49,train,63,98,383,433,False
tfidf,1,2,49,train,64,136,385,487,False
tfidf,1,2,49,train,66,127,388,476,False
tfidf,1,2,49,train,67,71,389,393,False
tfidf,1,2,49,train,69,96,391,429,False
tfidf,1,2,49,train,71,120,393,464,False
tfidf,1,2,49,train,72,52,395,370,False
tfidf,1,2,49,train,73,109,397,447,False
tfidf,1,2,49,train,74,124,400,473,False
tfidf,1,2,49,train,76,110,402,448,False
tfidf,1,2,49,train,77,25,403,336,False
tfidf,1,2,49,train,78,128,404,477,False
tfidf,1,2,49,train,79,73,406,397,False
tfidf,1,2,49,train,80,29,409,341,False
tfidf,1,2,49,train,82,11,413,318,False
tfidf,1,2,49,train,83,126,414,475,False
tfidf,1,2,49,train,84,49,415,367,False
tfidf,1,2,49,train,85,64,416,385,False
tfidf,1,2,49,train,86,89,417,420,False
tfidf,1,2,49,train,87,43,418,358,False
tfidf,1,2,49,train,88,138,419,489,False
tfidf,1,2,49,train,89,114,420,455,False
tfidf,1,2,49,train,91,32,423,345,False
tfidf,1,2,49,train,92,4,425,307,False
tfidf,1,2,49,train,93,108,426,446,False
tfidf,1,2,49,train,95,125,428,474,False
tfidf,1,2,49,train,96,86,429,417,False
tfidf,1,2,49,train,97,76,430,402,False
tfidf,1,2,49,train,98,63,433,383,False
tfidf,1,2,49,train,99,119,434,463,False
tfidf,1,2,49,train,100,87,436,418,False
tfidf,1,2,49,train,101,44,437,360,False
tfidf,1,2,49,train,102,38,439,352,False
tfidf,1,2,49,train,104,139,441,490,False
tfidf,1,2,49,train,106,13,444,320,False
tfidf,1,2,49,train,107,104,445,441,False
tfidf,1,2,49,train,108,121,446,468,False
tfidf,1,2,49,train,109,54,447,372,False
tfidf,1,2,49,train,110,34,448,347,False
tfidf,1,2,49,train,111,100,449,436,False
tfidf,1,2,49,train,112,84,451,415,False
tfidf,1,2,49,train,113,14,454,321,False
tfidf,1,2,49,train,114,95,455,428,False
tfidf,1,2,49,train,115,3,456,305,False
tfidf,1,2,49,train,117,60,458,380,False
tfidf,1,2,49,train,118,79,459,406,False
tfidf,1,2,49,train,119,12,463,319,False
tfidf,1,2,49,train,120,141,464,492,False
tfidf,1,2,49,train,121,45,468,362,False
tfidf,1,2,49,train,122,37,471,351,False
tfidf,1,2,49,train,123,107,472,445,False
tfidf,1,2,49,train,124,15,473,322,False
tfidf,1,2,49,train,125,129,474,478,False
tfidf,1,2,49,train,126,115,475,456,False
tfidf,1,2,49,train,127,117,476,458,False
tfidf,1,2,49,train,128,53,477,371,False
tfidf,1,2,49,train,129,0,478,302,False
tfidf,1,2,49,train,132,140,483,491,False
tfidf,1,2,49,train,133,67,484,389,False
tfidf,1,2,49,train,134,46,485,363,False
tfidf,1,2,49,train,136,118,487,459,False
tfidf,1,2,49,train,137,74,488,400,False
tfidf,1,2,49,train,138,123,489,472,False
tfidf,1,2,49,train,139,28,490,340,False
tfidf,1,2,49,train,140,72,491,395,False
tfidf,1,2,49,train,141,69,492,391,False
tfidf,1,3,49,test,3,92,305,425,False
tfidf,1,3,49,test,4,126,307,475,False
tfidf,1,3,49,test,7,49,313,367,False
tfidf,1,3,49,test,8,138,315,489,False
tfidf,1,3,49,test,10,73,317,397,False
tfidf,1,3,49,test,13,38,320,352,False
tfidf,1,3,49,test,26,10,338,317,False
tfidf,1,3,49,test,31,108,344,446,False
tfidf,1,3,49,test,38,41,352,356,False
tfidf,1,3,49,test,41,8,356,315,False
tfidf,1,3,49,test,49,140,367,491,False
tfidf,1,3,49,test,53,102,371,439,False
tfidf,1,3,49,test,60,100,380,436,False
tfidf,1,3,49,test,63,4,383,307,False
tfidf,1,3,49,test,71,125,393,474,False
tfidf,1,3,49,test,72,60,395,380,False
tfidf,1,3,49,test,73,7,397,313,False
tfidf,1,3,49,test,92,109,425,447,False
tfidf,1,3,49,test,97,72,430,395,False
tfidf,1,3,49,test,100,3,436,305,False
tfidf,1,3,49,test,102,53,439,371,False
tfidf,1,3,49,test,108,97,446,430,False
tfidf,1,3,49,test,109,63,447,383,False
tfidf,1,3,49,test,118,71,459,393,False
tfidf,1,3,49,test,125,26,474,338,False
tfidf,1,3,49,test,126,31,475,344,False
tfidf,1,3,49,test,138,118,489,459,False
tfidf,1,3,49,test,140,13,491,320,False
tfidf,1,3,49,train,0,67,302,389,False
tfidf,1,3,49,train,1,65,303,386,False
tfidf,1,3,49,train,2,88,304,419,False
tfidf,1,3,49,train,5,77,310,403,False
tfidf,1,3,49,train,6,112,312,451,False
tfidf,1,3,49,train,9,47,316,364,False
tfidf,1,3,49,train,11,98,318,433,False
tfidf,1,3,49,train,12,19,319,327,False
tfidf,1,3,49,train,14,136,321,487,False
tfidf,1,3,49,train,15,87,322,418,False
tfidf,1,3,49,train,16,116,324,457,False
tfidf,1,3,49,train,17,110,325,448,False
tfidf,1,3,49,train,18,30,326,343,False
tfidf,1,3,49,train,19,17,327,325,False
tfidf,1,3,49,train,20,131,328,482,False
tfidf,1,3,49,train,21,111,330,449,False
tfidf,1,3,49,train,22,35,331,348,False
tfidf,1,3,49,train,23,75,333,401,False
tfidf,1,3,49,train,24,40,335,355,False
tfidf,1,3,49,train,25,36,336,350,False
tfidf,1,3,49,train,27,20,339,328,False
tfidf,1,3,49,train,28,6,340,312,False
tfidf,1,3,49,train,29,74,341,400,False
tfidf,1,3,49,train,30,122,343,471,False
tfidf,1,3,49,train,32,33,345,346,False
tfidf,1,3,49,train,33,56,346,375,False
tfidf,1,3,49,train,34,22,347,331,False
tfidf,1,3,49,train,35,81,348,412,False
tfidf,1,3,49,train,36,133,350,484,False
tfidf,1,3,49,train,37,127,351,476,False
tfidf,1,3,49,train,39,84,353,415,False
tfidf,1,3,49,train,40,51,355,369,False
tfidf,1,3,49,train,42,18,357,326,False
tfidf,1,3,49,train,43,132,358,483,False
tfidf,1,3,49,train,44,50,360,368,False
tfidf,1,3,49,train,45,29,362,341,False
tfidf,1,3,49,train,46,21,363,330,False
tfidf,1,3,49,train,47,91,364,423,False
tfidf,1,3,49,train,48,104,366,441,False
tfidf,1,3,49,train,50,79,368,406,False
tfidf,1,3,49,train,51,5,369,310,False
tfidf,1,3,49,train,52,23,370,333,False
tfidf,1,3,49,train,54,85,372,416,False
tfidf,1,3,49,train,55,57,374,376,False
tfidf,1,3,49,train,56,42,375,357,False
tfidf,1,3,49,train,57,78,376,404,False
tfidf,1,3,49,train,58,62,377,382,False
tfidf,1,3,49,train,59,93,379,426,False
tfidf,1,3,49,train,61,25,381,336,False
tfidf,1,3,49,train,62,9,382,316,False
tfidf,1,3,49,train,64,94,385,427,False
tfidf,1,3,49,train,65,135,386,486,False
tfidf,1,3,49,train,66,134,388,485,False
tfidf,1,3,49,train,67,66,389,388,False
tfidf,1,3,49,train,68,96,390,429,False
tfidf,1,3,49,train,69,119,391,463,False
tfidf,1,3,49,train,70,52,392,370,False
tfidf,1,3,49,train,74,106,400,444,False
tfidf,1,3,49,train,75,123,401,472,False
tfidf,1,3,49,train,76,107,402,445,False
tfidf,1,3,49,train,77,24,403,335,False
tfidf,1,3,49,train,78,129,404,478,False
tfidf,1,3,49,train,79,68,406,390,False
tfidf,1,3,49,train,80,28,409,340,False
tfidf,1,3,49,train,81,11,412,318,False
tfidf,1,3,49,train,82,128,413,477,False
tfidf,1,3,49,train,83,48,414,366,False
tfidf,1,3,49,train,84,61,415,381,False
tfidf,1,3,49,train,85,86,416,417,False
tfidf,1,3,49,train,86,43,417,358,False
tfidf,1,3,49,train,87,101,418,437,False
tfidf,1,3,49,train,88,90,419,422,False
tfidf,1,3,49,train,89,32,420,345,False
tfidf,1,3,49,train,90,2,422,304,False
tfidf,1,3,49,train,91,105,423,443,False
tfidf,1,3,49,train,93,124,426,473,False
tfidf,1,3,49,train,94,82,427,413,False
tfidf,1,3,49,train,95,70,428,392,False
tfidf,1,3,49,train,96,59,429,379,False
tfidf,1,3,49,train,98,117,433,458,False
tfidf,1,3,49,train,99,83,434,414,False
tfidf,1,3,49,train,101,44,437,360,False
tfidf,1,3,49,train,103,39,440,353,False
tfidf,1,3,49,train,104,137,441,488,False
tfidf,1,3,49,train,105,14,443,321,False
tfidf,1,3,49,train,106,99,444,434,False
tfidf,1,3,49,train,107,120,445,464,False
tfidf,1,3,49,train,110,55,448,374,False
tfidf,1,3,49,train,111,34,449,347,False
tfidf,1,3,49,train,112,95,451,428,False
tfidf,1,3,49,train,113,80,454,409,False
tfidf,1,3,49,train,114,15,455,322,False
tfidf,1,3,49,train,115,89,456,420,False
tfidf,1,3,49,train,116,1,457,303,False
tfidf,1,3,49,train,117,58,458,377,False
tfidf,1,3,49,train,119,76,463,402,False
tfidf,1,3,49,train,120,12,464,319,False
tfidf,1,3,49,train,121,141,468,492,False
tfidf,1,3,49,train,122,45,471,362,False
tfidf,1,3,49,train,123,37,472,351,False
tfidf,1,3,49,train,124,103,473,440,False
tfidf,1,3,49,train,127,16,476,324,False
tfidf,1,3,49,train,128,130,477,479,False
tfidf,1,3,49,train,129,113,478,454,False
tfidf,1,3,49,train,130,114,479,455,False
tfidf,1,3,49,train,131,54,482,372,False
tfidf,1,3,49,train,132,0,483,302,False
tfidf,1,3,49,train,133,139,484,490,False
tfidf,1,3,49,train,134,64,485,385,False
tfidf,1,3,49,train,135,46,486,363,False
tfidf,1,3,49,train,136,115,487,456,False
tfidf,1,3,49,train,137,69,488,391,False
tfidf,1,3,49,train,139,121,490,468,False
tfidf,1,3,49,train,141,27,492,339,False
tfidf,1,4,49,test,11,114,318,455,False
tfidf,1,4,49,test,15,132,322,483,False
tfidf,1,4,49,test,18,67,326,389,False
tfidf,1,4,49,test,19,137,327,488,False
tfidf,1,4,49,test,24,111,335,449,False
tfidf,1,4,49,test,30,55,343,374,False
tfidf,1,4,49,test,34,24,347,335,False
tfidf,1,4,49,test,37,122,351,471,False
tfidf,1,4,49,test,55,58,374,377,False
tfidf,1,4,49,test,58,19,377,327,False
tfidf,1,4,49,test,67,141,389,492,False
tfidf,1,4,49,test,83,120,414,464,False
tfidf,1,4,49,test,84,119,415,463,False
tfidf,1,4,49,test,88,15,419,322,False
tfidf,1,4,49,test,107,129,445,478,False
tfidf,1,4,49,test,110,84,448,415,False
tfidf,1,4,49,test,111,18,449,326,False
tfidf,1,4,49,test,114,123,455,472,False
tfidf,1,4,49,test,117,110,458,448,False
tfidf,1,4,49,test,119,11,463,318,False
tfidf,1,4,49,test,120,83,464,414,False
tfidf,1,4,49,test,122,117,471,458,False
tfidf,1,4,49,test,123,88,472,419,False
tfidf,1,4,49,test,128,107,477,445,False
tfidf,1,4,49,test,129,34,478,347,False
tfidf,1,4,49,test,132,37,483,351,False
tfidf,1,4,49,test,137,128,488,477,False
tfidf,1,4,49,test,141,30,492,343,False
tfidf,1,4,49,train,0,63,302,383,False
tfidf,1,4,49,train,1,61,303,381,False
tfidf,1,4,49,train,2,82,304,413,False
tfidf,1,4,49,train,3,71,305,393,False
tfidf,1,4,49,train,4,103,307,440,False
tfidf,1,4,49,train,5,45,310,362,False
tfidf,1,4,49,train,6,93,312,426,False
tfidf,1,4,49,train,7,14,313,321,False
tfidf,1,4,49,train,8,136,315,487,False
tfidf,1,4,49,train,9,81,316,412,False
tfidf,1,4,49,train,10,108,317,446,False
tfidf,1,4,49,train,12,101,319,437,False
tfidf,1,4,49,train,13,28,320,340,False
tfidf,1,4,49,train,14,12,321,319,False
tfidf,1,4,49,train,16,130,324,479,False
tfidf,1,4,49,train,17,102,325,439,False
tfidf,1,4,49,train,20,33,328,346,False
tfidf,1,4,49,train,21,69,330,391,False
tfidf,1,4,49,train,22,39,331,353,False
tfidf,1,4,49,train,23,35,333,348,False
tfidf,1,4,49,train,25,16,336,324,False
tfidf,1,4,49,train,26,4,338,307,False
tfidf,1,4,49,train,27,68,339,390,False
tfidf,1,4,49,train,28,116,340,457,False
tfidf,1,4,49,train,29,31,341,344,False
tfidf,1,4,49,train,31,52,344,370,False
tfidf,1,4,49,train,32,20,345,328,False
tfidf,1,4,49,train,33,75,346,401,False
tfidf,1,4,49,train,35,133,348,484,False
tfidf,1,4,49,train,36,124,350,473,False
tfidf,1,4,49,train,38,78,352,404,False
tfidf,1,4,49,train,39,48,353,366,False
tfidf,1,4,49,train,40,13,355,320,False
tfidf,1,4,49,train,41,131,356,482,False
tfidf,1,4,49,train,42,47,357,364,False
tfidf,1,4,49,train,43,27,358,339,False
tfidf,1,4,49,train,44,17,360,325,False
tfidf,1,4,49,train,45,87,362,418,False
tfidf,1,4,49,train,46,97,363,430,False
tfidf,1,4,49,train,47,73,364,397,False
tfidf,1,4,49,train,48,3,366,305,False
tfidf,1,4,49,train,49,21,367,330,False
tfidf,1,4,49,train,50,79,368,406,False
tfidf,1,4,49,train,51,53,369,371,False
tfidf,1,4,49,train,52,40,370,355,False
tfidf,1,4,49,train,53,72,371,395,False
tfidf,1,4,49,train,54,59,372,379,False
tfidf,1,4,49,train,56,89,375,420,False
tfidf,1,4,49,train,57,23,376,333,False
tfidf,1,4,49,train,59,5,379,310,False
tfidf,1,4,49,train,60,90,380,422,False
tfidf,1,4,49,train,61,135,381,486,False
tfidf,1,4,49,train,62,134,382,485,False
tfidf,1,4,49,train,63,62,383,382,False
tfidf,1,4,49,train,64,92,385,425,False
tfidf,1,4,49,train,65,112,386,451,False
tfidf,1,4,49,train,66,49,388,367,False
tfidf,1,4,49,train,68,99,390,434,False
tfidf,1,4,49,train,69,118,391,459,False
tfidf,1,4,49,train,70,100,392,436,False
tfidf,1,4,49,train,71,22,393,331,False
tfidf,1,4,49,train,72,126,395,475,False
tfidf,1,4,49,train,73,64,397,385,False
tfidf,1,4,49,train,74,26,400,338,False
tfidf,1,4,49,train,75,6,401,312,False
tfidf,1,4,49,train,76,125,402,474,False
tfidf,1,4,49,train,77,46,403,363,False
tfidf,1,4,49,train,78,57,404,376,False
tfidf,1,4,49,train,79,80,406,409,False
tfidf,1,4,49,train,80,41,409,356,False
tfidf,1,4,49,train,81,95,412,428,False
tfidf,1,4,49,train,82,86,413,417,False
tfidf,1,4,49,train,85,29,416,341,False
tfidf,1,4,49,train,86,2,417,304,False
tfidf,1,4,49,train,87,98,418,433,False
tfidf,1,4,49,train,89,121,420,468,False
tfidf,1,4,49,train,90,76,422,402,False
tfidf,1,4,49,train,91,66,423,388,False
tfidf,1,4,49,train,92,56,425,375,False
tfidf,1,4,49,train,93,109,426,447,False
tfidf,1,4,49,train,94,77,427,403,False
tfidf,1,4,49,train,95,42,428,357,False
tfidf,1,4,49,train,96,38,429,352,False
tfidf,1,4,49,train,97,138,430,489,False
tfidf,1,4,49,train,98,8,433,315,False
tfidf,1,4,49,train,99,94,434,427,False
tfidf,1,4,49,train,100,113,436,454,False
tfidf,1,4,49,train,101,51,437,369,False
tfidf,1,4,49,train,102,32,439,345,False
tfidf,1,4,49,train,103,91,440,423,False
tfidf,1,4,49,train,104,74,441,400,False
tfidf,1,4,49,train,105,9,443,316,False
tfidf,1,4,49,train,106,85,444,416,False
tfidf,1,4,49,train,108,1,446,303,False
tfidf,1,4,49,train,109,54,447,372,False
tfidf,1,4,49,train,112,70,451,392,False
tfidf,1,4,49,train,113,7,454,313,False
tfidf,1,4,49,train,115,140,456,491,False
tfidf,1,4,49,train,116,43,457,358,False
tfidf,1,4,49,train,118,36,459,350,False
tfidf,1,4,49,train,121,96,468,429,False
tfidf,1,4,49,train,124,10,473,317,False
tfidf,1,4,49,train,125,127,474,476,False
tfidf,1,4,49,train,126,104,475,441,False
tfidf,1,4,49,train,127,105,476,443,False
tfidf,1,4,49,train,130,50,479,368,False
tfidf,1,4,49,train,131,0,482,302,False
tfidf,1,4,49,train,133,139,484,490,False
tfidf,1,4,49,train,134,60,485,380,False
tfidf,1,4,49,train,135,44,486,360,False
tfidf,1,4,49,train,136,106,487,444,False
tfidf,1,4,49,train,138,65,489,386,False
tfidf,1,4,49,train,139,115,490,456,False
tfidf,1,4,49,train,140,25,491,336,False
tfidf,1,5,49,test,0,86,302,417,False
tfidf,1,5,49,test,14,115,321,456,False
tfidf,1,5,49,test,17,44,325,360,False
tfidf,1,5,49,test,21,121,330,468,False
tfidf,1,5,49,test,23,80,333,409,False
tfidf,1,5,49,test,25,35,336,348,False
tfidf,1,5,49,test,28,23,340,333,False
tfidf,1,5,49,test,29,99,341,434,False
tfidf,1,5,49,test,35,36,348,350,False
tfidf,1,5,49,test,36,21,350,330,False
tfidf,1,5,49,test,44,134,360,485,False
tfidf,1,5,49,test,50,96,368,429,False
tfidf,1,5,49,test,52,95,370,428,False
tfidf,1,5,49,test,64,14,385,321,False
tfidf,1,5,49,test,66,106,388,444,False
tfidf,1,5,49,test,79,52,406,370,False
tfidf,1,5,49,test,80,17,409,325,False
tfidf,1,5,49,test,86,101,417,437,False
tfidf,1,5,49,test,87,79,418,406,False
tfidf,1,5,49,test,95,0,428,302,False
tfidf,1,5,49,test,96,50,429,368,False
tfidf,1,5,49,test,99,87,434,418,False
tfidf,1,5,49,test,101,64,437,385,False
tfidf,1,5,49,test,104,66,441,388,False
tfidf,1,5,49,test,106,28,444,340,False
tfidf,1,5,49,test,115,29,456,341,False
tfidf,1,5,49,test,121,104,468,441,False
tfidf,1,5,49,test,134,25,485,336,False
tfidf,1,5,49,train,1,68,303,390,False
tfidf,1,5,49,train,2,65,304,386,False
tfidf,1,5,49,train,3,90,305,422,False
tfidf,1,5,49,train,4,75,307,401,False
tfidf,1,5,49,train,5,114,310,455,False
tfidf,1,5,49,train,6,48,312,366,False
tfidf,1,5,49,train,7,102,313,439,False
tfidf,1,5,49,train,8,15,315,322,False
tfidf,1,5,49,train,9,138,316,489,False
tfidf,1,5,49,train,10,89,317,420,False
tfidf,1,5,49,train,11,119,318,463,False
tfidf,1,5,49,train,12,112,319,451,False
tfidf,1,5,49,train,13,31,320,344,False
tfidf,1,5,49,train,15,12,322,319,False
tfidf,1,5,49,train,16,132,324,483,False
tfidf,1,5,49,train,18,113,326,454,False
tfidf,1,5,49,train,19,37,327,351,False
tfidf,1,5,49,train,20,73,328,397,False
tfidf,1,5,49,train,22,41,331,356,False
tfidf,1,5,49,train,24,38,335,352,False
tfidf,1,5,49,train,26,16,338,324,False
tfidf,1,5,49,train,27,5,339,310,False
tfidf,1,5,49,train,30,72,343,395,False
tfidf,1,5,49,train,31,125,344,474,False
tfidf,1,5,49,train,32,33,345,346,False
tfidf,1,5,49,train,33,57,346,376,False
tfidf,1,5,49,train,34,19,347,327,False
tfidf,1,5,49,train,37,81,351,412,False
tfidf,1,5,49,train,38,135,352,486,False
tfidf,1,5,49,train,39,128,353,477,False
tfidf,1,5,49,train,40,84,355,415,False
tfidf,1,5,49,train,41,53,356,371,False
tfidf,1,5,49,train,42,13,357,320,False
tfidf,1,5,49,train,43,133,358,484,False
tfidf,1,5,49,train,45,51,362,369,False
tfidf,1,5,49,train,46,30,363,343,False
tfidf,1,5,49,train,47,18,364,326,False
tfidf,1,5,49,train,48,93,366,426,False
tfidf,1,5,49,train,49,108,367,446,False
tfidf,1,5,49,train,51,77,369,403,False
tfidf,1,5,49,train,53,4,371,307,False
tfidf,1,5,49,train,54,20,372,328,False
tfidf,1,5,49,train,55,85,374,416,False
tfidf,1,5,49,train,56,58,375,377,False
tfidf,1,5,49,train,57,42,376,357,False
tfidf,1,5,49,train,58,76,377,402,False
tfidf,1,5,49,train,59,62,379,382,False
tfidf,1,5,49,train,60,94,380,427,False
tfidf,1,5,49,train,61,24,381,335,False
tfidf,1,5,49,train,62,6,382,312,False
tfidf,1,5,49,train,63,97,383,430,False
tfidf,1,5,49,train,65,137,386,488,False
tfidf,1,5,49,train,67,136,389,487,False
tfidf,1,5,49,train,68,67,390,389,False
tfidf,1,5,49,train,69,100,391,436,False
tfidf,1,5,49,train,70,122,392,471,False
tfidf,1,5,49,train,71,54,393,372,False
tfidf,1,5,49,train,72,110,395,448,False
tfidf,1,5,49,train,73,126,397,475,False
tfidf,1,5,49,train,74,111,400,449,False
tfidf,1,5,49,train,75,22,401,331,False
tfidf,1,5,49,train,76,130,402,479,False
tfidf,1,5,49,train,77,69,403,391,False
tfidf,1,5,49,train,78,27,404,339,False
tfidf,1,5,49,train,81,7,412,313,False
tfidf,1,5,49,train,82,129,413,478,False
tfidf,1,5,49,train,83,49,414,367,False
tfidf,1,5,49,train,84,61,415,381,False
tfidf,1,5,49,train,85,88,416,419,False
tfidf,1,5,49,train,88,43,419,358,False
tfidf,1,5,49,train,89,105,420,443,False
tfidf,1,5,49,train,90,92,422,425,False
tfidf,1,5,49,train,91,32,423,345,False
tfidf,1,5,49,train,92,3,425,305,False
tfidf,1,5,49,train,93,109,426,447,False
tfidf,1,5,49,train,94,127,427,476,False
tfidf,1,5,49,train,97,82,430,413,False
tfidf,1,5,49,train,98,71,433,393,False
tfidf,1,5,49,train,100,60,436,380,False
tfidf,1,5,49,train,102,120,439,464,False
tfidf,1,5,49,train,103,83,440,414,False
tfidf,1,5,49,train,105,45,443,362,False
tfidf,1,5,49,train,107,40,445,355,False
tfidf,1,5,49,train,108,139,446,490,False
tfidf,1,5,49,train,109,9,447,316,False
tfidf,1,5,49,train,110,103,448,440,False
tfidf,1,5,49,train,111,123,449,472,False
tfidf,1,5,49,train,112,56,451,375,False
tfidf,1,5,49,train,113,34,454,347,False
tfidf,1,5,49,train,114,98,455,433,False
tfidf,1,5,49,train,116,78,457,404,False
tfidf,1,5,49,train,117,10,458,317,False
tfidf,1,5,49,train,118,91,459,423,False
tfidf,1,5,49,train,119,2,463,304,False
tfidf,1,5,49,train,120,59,464,379,False
tfidf,1,5,49,train,122,74,471,400,False
tfidf,1,5,49,train,123,8,472,315,False
tfidf,1,5,49,train,124,141,473,492,False
tfidf,1,5,49,train,125,46,474,363,False
tfidf,1,5,49,train,126,39,475,353,False
tfidf,1,5,49,train,127,107,476,445,False
tfidf,1,5,49,train,128,11,477,318,False
tfidf,1,5,49,train,129,131,478,482,False
tfidf,1,5,49,train,130,116,479,457,False
tfidf,1,5,49,train,131,117,482,458,False
tfidf,1,5,49,train,132,55,483,374,False
tfidf,1,5,49,train,133,1,484,303,False
tfidf,1,5,49,train,135,140,486,491,False
tfidf,1,5,49,train,136,63,487,383,False
tfidf,1,5,49,train,137,47,488,364,False
tfidf,1,5,49,train,138,118,489,459,False
tfidf,1,5,49,train,139,70,490,392,False
tfidf,1,5,49,train,140,124,491,473,False
tfidf,1,5,49,train,141,26,492,338,False
tfidf,1,1,50,test,12,54,319,372,False
tfidf,1,1,50,test,22,51,331,369,False
tfidf,1,1,50,test,32,85,345,416,False
tfidf,1,1,50,test,33,32,346,345,False
tfidf,1,1,50,test,42,77,357,403,False
tfidf,1,1,50,test,43,133,358,484,False
tfidf,1,1,50,test,45,12,362,319,False
tfidf,1,1,50,test,46,124,363,473,False
tfidf,1,1,50,test,47,69,364,391,False
tfidf,1,1,50,test,51,46,369,363,False
tfidf,1,1,50,test,54,113,372,454,False
tfidf,1,1,50,test,69,47,391,364,False
tfidf,1,1,50,test,74,139,400,490,False
tfidf,1,1,50,test,76,112,402,451,False
